scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,46cd34ae-7ab2-41f0-80a0-594101bf1617,agent_eta,1.439,0,0,testing,0.155875,-0.251397,0.005275,0.122511,0.155875,0.148479,0.142132,0.120028
n10,mag1,bm-mag1-n10,8ed615ca-29ed-477f-89b2-875d1e0351dd,agent_gamma,1.447,0,1,time,0.130188,0.328916,0.267534,0.075348,0.110092,0.113269,0.130188,0.127439
n10,mag1,bm-mag1-n10,730d43dd-6527-4d99-b54d-fe42df96993b,agent_alpha,1.457,0,0,testing,0.157303,-0.843722,-0.422808,0.119446,0.157303,0.095521,0.097201,0.081177
n10,mag1,bm-mag1-n10,618905cd-e4df-4f15-b39c-882c7ad4cf32,agent_beta,1.566,0,0,evidence,0.111648,-0.847704,0.545673,0.111648,0.054931,0.035865,0.017224,0.040417
n10,mag1,bm-mag1-n10,4682db28-aaab-4655-ac01-1bac9cf5186c,agent_epsilon,1.664,0,0,time,0.133426,0.295826,0.71523,0.071731,0.076336,0.125638,0.133426,0.108893
n10,mag1,bm-mag1-n10,928d8a20-b8d1-4465-9ba2-b1c4f89815da,agent_iota,1.702,0,0,testing,0.400747,-0.66544,-0.458599,0.328421,0.400747,0.303868,0.333553,0.37965
n10,mag1,bm-mag1-n10,37636e2a-afb3-45d9-8af1-efdcc424995e,agent_theta,1.759,0,0,testing,0.118611,-0.841049,-0.411764,0.084099,0.118611,0.060156,0.063187,0.044751
n10,mag1,bm-mag1-n10,71ecf6ec-d47e-4624-82d6-1ab4f9d90483,agent_zeta,1.925,0,0,risk,0.368279,0.705664,-0.457489,0.324631,0.342561,0.339576,0.328995,0.368279
n10,mag1,bm-mag1-n10,0c17485c-5585-4bdb-9b5a-d289df78f2c0,agent_iota,2.064,0,0,testing,0.183321,-0.14841,-0.321464,0.120031,0.183321,0.166766,0.157311,0.176428
n10,mag1,bm-mag1-n10,54e0616d-40c7-484c-b3f1-659607529e9b,agent_delta,2.098,0,0,testing,0.215213,-0.771097,-0.423064,0.147489,0.215213,0.175494,0.168313,0.17853
n10,mag1,bm-mag1-n10,cd16ebd3-2cf6-4c11-a04a-99280574fd13,agent_kappa,2.228,0,0,ownership,0.304931,0.619694,0.462271,0.286322,0.237606,0.304931,0.210604,0.224491
n10,mag1,bm-mag1-n10,f991a511-2ad2-4eb5-b5f1-bfdcd5467b0d,agent_beta,2.554,0,0,time,0.197461,-0.168913,0.471874,0.101375,0.188417,0.135953,0.197461,0.174701
n10,mag1,bm-mag1-n10,2aa75b3e-6d79-4b36-a8f6-5541123c2dd9,agent_theta,2.728,0,0,time,0.113725,0.038956,0.861249,-0.009688,0.065336,0.049752,0.113725,0.084729
n10,mag1,bm-mag1-n10,67118984-8951-4863-9498-5408c93f22cc,agent_iota,2.895,0,0,time,0.325917,-0.004479,0.942564,0.155998,0.273553,0.203236,0.325917,0.216315
n10,mag1,bm-mag1-n10,c746f0a1-df2a-4187-b698-6efb2eb7ca9c,agent_epsilon,3.0,0,0,risk,0.380979,0.207424,-0.492521,0.251509,0.376314,0.346626,0.300129,0.380979
n10,mag1,bm-mag1-n10,34ed7dab-1c40-4fd1-aac6-807a1f7eec61,agent_zeta,3.204,0,0,testing,0.306309,-0.639242,-0.254262,0.20845,0.306309,0.276259,0.286736,0.27169
n10,mag1,bm-mag1-n10,596c42a7-048e-4482-9277-26d2ae1098d7,agent_gamma,3.366,0,0,testing,0.260868,-0.611878,-0.4264,0.194289,0.260868,0.222723,0.21841,0.240847
n10,mag1,bm-mag1-n10,2495a1a0-0df0-499b-a9fc-cf0a6f2927f9,agent_alpha,3.368,0,0,risk,0.280428,0.849667,-0.54959,0.114469,0.19504,0.201917,0.136921,0.280428
n10,mag1,bm-mag1-n10,6f74e674-20f3-4a89-b5a7-621045cac9fa,agent_eta,3.445,0,0,time,0.185111,0.102085,0.828775,0.109854,0.150439,0.166955,0.185111,0.142542
