k,seed,run_uid,scheme,first_bin,final_bin,first_n_posts,final_n_posts,delta_dominant_share,delta_topic_entropy_norm,delta_effective_topics,delta_topic_hhi,delta_topic_hhi_norm,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
8,22,866d31f54fbc68c2091d70997f7700a6004d77e8,fixed_15m,0-15m,45-60m,132,65,-0.11608391608391605,0.09795989269189997,0.9178675888647447,-0.09897552719231029,-0.11311488821978319,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
8,22,866d31f54fbc68c2091d70997f7700a6004d77e8,normalized_quartile,Q1,Q4,128,71,-0.15107834507042256,0.1063112808524801,1.001737364810399,-0.1084953236972451,-0.12399465565399438,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
8,22,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,normalized_quartile,Q1,Q4,273,28,0.08333333333333337,-0.02813142700800042,-0.19279716520368373,0.026726173704195666,0.030544198519080773,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag25,n10,10,obs-mag25-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01
8,22,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,fixed_15m,0-15m,45-60m,130,91,-0.2,0.07495780289553622,0.5772730606556409,-0.09995652698949409,-0.11423603084513609,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
8,22,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,normalized_quartile,Q1,Q4,127,101,-0.18866453574491304,0.08704577306101058,0.6901645431705523,-0.10302818488197507,-0.11774649700797149,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
8,22,92d7e428272f4ac978a0baea7895710d9e3e5c92,fixed_15m,0-15m,45-60m,133,83,0.4598242594437902,-0.42860996526934625,-2.4261912465916593,0.4031625891587084,0.46075724475280955,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
8,22,92d7e428272f4ac978a0baea7895710d9e3e5c92,normalized_quartile,Q1,Q4,129,90,0.48217054263565895,-0.4426153146741324,-2.4910262671437886,0.42562826753199945,0.4864323057508565,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
8,22,9f77ea357569395e2a48f10902ae9e4a14b77f4a,fixed_15m,0-15m,45-60m,136,95,0.11300309597523217,-0.10439751950773046,-0.4507052011287622,0.13816066242367886,0.15789789991277586,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
8,22,9f77ea357569395e2a48f10902ae9e4a14b77f4a,normalized_quartile,Q1,Q4,133,111,0.1506468874889927,-0.1371543150936212,-0.5788389955552924,0.18612481323312446,0.21271407226642797,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
8,22,a16100736f741b548f67e5c4cb59febadb038fb6,fixed_15m,0-15m,45-60m,231,112,0.024621212121212155,-0.04388952562182935,-0.17537588726526931,0.03434639179363208,0.039253019192722394,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
8,22,a16100736f741b548f67e5c4cb59febadb038fb6,normalized_quartile,Q1,Q4,239,98,0.007471607890017884,-0.021697511352263166,-0.08982455693863,0.008135192614965092,0.009297362988531566,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
8,22,a4205cf68c020cde9babaeb76661e33cc86191e8,normalized_quartile,Q1,Q4,382,12,0.03970331588132636,0.022628526438839835,0.1583108467474208,-0.008712678441441413,-0.009957346790218757,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-dom-agi-5h
8,22,a67c72b10e243c3cb1cc64235c83a876b68f4af6,fixed_15m,0-15m,45-60m,106,51,-0.012393636699963073,-0.016669634833278824,-0.046432117696536546,-0.018536288792176947,-0.021184330048202193,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
8,22,a67c72b10e243c3cb1cc64235c83a876b68f4af6,normalized_quartile,Q1,Q4,101,61,-0.012660282421684821,-0.018223913044488227,-0.051284548750952785,-0.018549329927737612,-0.021199234203128636,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
8,22,b068c4711834243dbb5129c3f6e17813ea019027,fixed_15m,0-15m,45-60m,109,21,0.25906509392747923,-0.26080245888761844,-1.3041064987884379,0.2882225302656483,0.32939717744645525,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
8,22,b068c4711834243dbb5129c3f6e17813ea019027,normalized_quartile,Q1,Q4,100,45,0.24777777777777776,-0.2394494061860084,-1.2553438803670849,0.2581802469135802,0.295063139329806,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
8,22,b274a426924c6f3f234fcd104f728d07dcc04a03,fixed_15m,0-15m,45-60m,249,146,0.01191065632392585,-0.035479317127279364,-0.22508043162190772,0.018273871568648792,0.020884424649884326,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag5-n20-run01
8,22,b274a426924c6f3f234fcd104f728d07dcc04a03,normalized_quartile,Q1,Q4,245,160,0.020153061224489788,-0.04435324506423077,-0.28022448968246083,0.025886577207413664,0.02958465966561563,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag5-n20-run01
8,22,b7fe33911b2613a99c1eaed241b2bacfe46af515,fixed_15m,0-15m,45-60m,139,74,0.3525179856115108,-0.45368106818292037,-1.5687085422272702,0.5233683556751721,0.5981352636287682,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01
8,22,b7fe33911b2613a99c1eaed241b2bacfe46af515,normalized_quartile,Q1,Q4,133,85,0.3609022556390977,-0.4596685181018177,-1.6008903063783495,0.5314036972129572,0.6073185111005225,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01
8,22,ba7cbda7d93ee100ff681fa1fea063e28750fba8,fixed_15m,0-15m,45-60m,89,41,-0.042203343381748415,0.007641644222741717,0.054059075378303234,-0.012606944498997796,-0.01440793657028322,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech
8,22,ba7cbda7d93ee100ff681fa1fea063e28750fba8,normalized_quartile,Q1,Q4,86,47,-0.022266204849084648,0.024714892371704322,0.1772032909722583,-0.009615636509377912,-0.010989298867860486,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech
8,22,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,fixed_15m,0-15m,45-60m,142,98,-0.11569416498993967,0.11914822006725478,0.4273054304444892,-0.168540541487334,-0.19261776169981026,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag1-n10-run01
8,22,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,normalized_quartile,Q1,Q4,135,116,-0.12784163473818644,0.12919127725647153,0.4663136640349863,-0.18480373975067244,-0.21120427400076847,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag1-n10-run01
8,22,be3cc4472a58a0005e16432801fb120a461f3a19,fixed_15m,0-15m,45-60m,149,69,-0.1274195117206498,0.0036186214669547967,0.014428035579183707,-0.09111351624355135,-0.104129732849773,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01
8,22,be3cc4472a58a0005e16432801fb120a461f3a19,normalized_quartile,Q1,Q4,201,126,0.23904288083392555,-0.21000001872241592,-0.7224853943324305,0.29999504401481714,0.3428514788740768,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01
8,22,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,fixed_15m,0-15m,45-60m,124,56,0.3836405529953917,-0.47915230506300815,-1.9930199384511742,0.5264658412792798,0.6016752471763197,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01
8,22,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,normalized_quartile,Q1,Q4,124,65,0.3885856079404466,-0.4871689272589821,-2.012305740162434,0.5356984218854866,0.6122267678691274,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01
8,22,c08e706949d81c0b83e96d9fe873f8bffc9be73c,fixed_15m,0-15m,45-60m,377,228,-0.05487691376983567,0.030634072825588055,0.18363806141452343,-0.023938988361010605,-0.027358843841155,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01
8,22,c08e706949d81c0b83e96d9fe873f8bffc9be73c,normalized_quartile,Q1,Q4,375,234,-0.05100854700854701,0.026205823015010843,0.156651185240817,-0.020867679450653875,-0.023848776515032977,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01
8,22,cf837cf7deed86e257b81e16c4e576b697457233,fixed_15m,0-15m,45-60m,402,367,0.07598926349180524,-0.12811624091082396,-0.7810201583459717,0.09694916705687706,0.11079904806500238,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n30,30,ec-mag5-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01
8,22,cf837cf7deed86e257b81e16c4e576b697457233,normalized_quartile,Q1,Q4,400,379,0.07368073878627968,-0.1308385762631034,-0.7963408506509433,0.09875154987085855,0.11285891413812404,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n30,30,ec-mag5-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01
8,22,d055f0cea2ba847f5466e52b06efe723b94eaf85,fixed_15m,0-15m,45-60m,119,61,-0.12425953988152638,0.20107114807499082,1.9807859698587955,-0.12320885165169981,-0.14081011617337122,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag25,n10,10,mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25
8,22,d055f0cea2ba847f5466e52b06efe723b94eaf85,normalized_quartile,Q1,Q4,117,63,-0.13064713064713068,0.21949661349637362,2.2001962315468444,-0.13212753872094535,-0.1510029013953661,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag25,n10,10,mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25
8,22,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,fixed_15m,0-15m,45-60m,334,269,0.3248781247913095,-0.364134329047195,-1.618625082597334,0.3934102793611984,0.44961174784136954,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01
8,22,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,normalized_quartile,Q1,Q4,347,282,0.3489484333803421,-0.3741218546823796,-1.651832718212787,0.41329537303107916,0.4723375691783762,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01
8,22,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,fixed_15m,0-15m,45-60m,123,101,0.2838283828382838,-0.32443800030923825,-1.2025979201027899,0.40652845418950334,0.4646039476451466,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1
8,22,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,normalized_quartile,Q1,Q4,120,113,0.2094395280235989,-0.22729890103072312,-0.9246420526272239,0.2809581908441453,0.3210950752504517,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1
8,22,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,fixed_15m,0-15m,45-60m,246,218,0.054933989706869524,-0.20941305657276366,-1.3017038909868912,0.13008023543050629,0.1486631262062929,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01
8,22,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,normalized_quartile,Q1,Q4,239,232,0.06586351175876493,-0.2101023696135355,-1.3051503827559494,0.13152537710641615,0.15031471669304705,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01
8,22,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,fixed_15m,0-15m,45-60m,117,55,-0.16736596736596732,0.005940037604549864,0.04417257931416252,-0.04195780046595887,-0.047951771961095874,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25
8,22,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,normalized_quartile,Q1,Q4,110,64,-0.07159090909090904,-0.022713296727337018,-0.16575731339811162,-0.014001000774793326,-0.016001143742620932,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25
8,22,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,fixed_15m,0-15m,45-60m,393,387,0.17375781604434187,-0.10983407447078963,-0.7979555440368937,0.10569577228569937,0.12079516832651355,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
8,22,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,normalized_quartile,Q1,Q4,391,389,0.17414315675974196,-0.10924019569490062,-0.7956386554910391,0.10444944830742287,0.11937079806562612,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
8,22,e55196f00ddf9d233571b38dd33f82e0a10f99fc,fixed_15m,0-15m,45-60m,121,62,-0.1958144494801386,0.03262995500471849,0.1745372613881635,-0.14490087811649754,-0.16560100356171148,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-tech,n10,10,dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech
8,22,e55196f00ddf9d233571b38dd33f82e0a10f99fc,normalized_quartile,Q1,Q4,116,68,-0.18509127789046653,0.020163371414209874,0.10680277732817967,-0.1341756189081214,-0.1533435644664245,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-tech,n10,10,dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech
8,22,e78d2299fffa61f97d1cf7301600790b69c6684b,fixed_15m,0-15m,45-60m,229,90,0.11436196021348866,-0.105621050124939,-0.3332818820163215,0.16870944678334576,0.1928107963238237,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
8,22,e78d2299fffa61f97d1cf7301600790b69c6684b,normalized_quartile,Q1,Q4,229,90,0.0921397379912664,-0.06545240173243275,-0.21507372986598128,0.12920327394383957,0.14766088450724524,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
8,22,ed89d518f117e12c753d18ad471c73ef335e5f8a,fixed_15m,0-15m,45-60m,102,65,0.09125188536953244,-0.10592762499728486,-0.40883817457017035,0.13210945266840923,0.15098223162103908,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01
