internal_family_label,model_display,scheme,k,seed,n_runs,delta_dominant_share_mean,delta_dominant_share_median,delta_dominant_share_n_negative,delta_dominant_share_n_positive,delta_dominant_share_sign_p,delta_topic_entropy_norm_mean,delta_topic_entropy_norm_median,delta_topic_entropy_norm_n_negative,delta_topic_entropy_norm_n_positive,delta_topic_entropy_norm_sign_p,delta_effective_topics_mean,delta_effective_topics_median,delta_effective_topics_n_negative,delta_effective_topics_n_positive,delta_effective_topics_sign_p,delta_topic_hhi_mean,delta_topic_hhi_median,delta_topic_hhi_n_negative,delta_topic_hhi_n_positive,delta_topic_hhi_sign_p,delta_topic_hhi_norm_mean,delta_topic_hhi_norm_median,delta_topic_hhi_norm_n_negative,delta_topic_hhi_norm_n_positive,delta_topic_hhi_norm_sign_p
single_model_final,GPT-5,normalized_quartile,24,22,18,0.011931778578459179,0.020826647121967024,7,11,0.480682373046875,-0.054577995852043225,-0.0631893046879852,15,3,0.007537841796875,-0.9794026475299005,-0.8476345439893811,15,3,0.007537841796875,0.024705678522055362,0.02374613952838464,5,13,0.09625244140625,0.025779838457796894,0.024778580377444834,5,13,0.09625244140625
single_model_final,GPT-5,normalized_quartile,24,33,18,0.0457897344906035,0.05178258825341185,2,16,0.001312255859375,-0.07283304478337399,-0.0761598163439689,17,1,0.00014495849609375,-1.381440022417341,-1.6840584675277663,17,1,0.00014495849609375,0.04395702001016846,0.04295508709633551,1,17,0.00014495849609375,0.04586819479321924,0.04482269957878489,1,17,0.00014495849609375
single_model_final,GPT-5,normalized_quartile,24,44,18,0.020928982727687142,0.01296628401263436,7,11,0.480682373046875,-0.060783544067399685,-0.05241130037864583,16,2,0.001312255859375,-1.0988784673786351,-0.8561492668340187,16,2,0.001312255859375,0.035023968560076536,0.01865969046929941,5,13,0.09625244140625,0.03654674980181901,0.01947098135926896,5,13,0.09625244140625
single_model_final,GPT-5,normalized_quartile,24,55,18,0.004375600851163767,0.036954191442248346,8,10,0.8145294189453125,-0.06279204657495002,-0.06346736537516987,16,2,0.001312255859375,-1.203856096878297,-0.9054422460534468,16,2,0.001312255859375,0.02421321330274669,0.01826353118249395,6,12,0.237884521484375,0.025265961707213933,0.019057597755645847,6,12,0.237884521484375
single_model_final,Gemini Flash Lite,fixed_15m,8,11,18,0.13562249496963713,0.16409828889985872,5,13,0.09625244140625,-0.17200293275140627,-0.17339704126304384,13,5,0.09625244140625,-0.6409308804489368,-0.720873225090535,13,5,0.09625244140625,0.1969089476983931,0.21328127636615157,5,13,0.09625244140625,0.2250387973695921,0.24375003013274466,5,13,0.09625244140625
single_model_final,Gemini Flash Lite,fixed_15m,8,22,18,0.18006014337634613,0.11746856180609072,2,16,0.001312255859375,-0.21813033782629918,-0.16730367384124883,16,2,0.001312255859375,-0.9190948885368935,-0.585757870085219,16,2,0.001312255859375,0.2225717521092563,0.15400197318844622,2,16,0.001312255859375,0.25436771669629293,0.17600225507250994,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,8,33,18,0.2308725002919235,0.22105658442792414,1,17,0.00014495849609375,-0.33597127400943627,-0.33845483269716137,17,1,0.00014495849609375,-1.3812961371684922,-1.2358300915371647,17,1,0.00014495849609375,0.33527562340149664,0.33723051792782227,1,17,0.00014495849609375,0.3831721410302819,0.38540630620322547,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,fixed_15m,8,44,18,0.18658996713066392,0.25026810317432446,3,15,0.007537841796875,-0.24468176938576086,-0.3132501343756253,15,3,0.007537841796875,-1.151624380895562,-1.499131085476927,15,3,0.007537841796875,0.23650510236804095,0.3313242696989271,2,16,0.001312255859375,0.2702915455634753,0.37865630822734525,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,8,55,18,0.14127824184889082,0.17760191486750043,5,13,0.09625244140625,-0.20578118700326192,-0.26910093390541745,14,4,0.0308837890625,-0.8425065313093616,-1.1570018339015455,14,4,0.0308837890625,0.19603299184671855,0.20684911286805807,5,13,0.09625244140625,0.2240377049676783,0.23639898613492352,5,13,0.09625244140625
single_model_final,Gemini Flash Lite,fixed_15m,12,11,18,0.11657212779131736,0.11869817840636668,6,12,0.237884521484375,-0.1993701456201345,-0.13918065341321645,16,2,0.001312255859375,-1.1345927656667278,-1.026725458411312,16,2,0.001312255859375,0.20000920428970492,0.10265388824791871,4,14,0.0308837890625,0.21819185922513265,0.1119860599068204,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,fixed_15m,12,22,18,0.17309754409195577,0.14535541094312018,4,14,0.0308837890625,-0.2196762868546876,-0.20452310132630266,17,1,0.00014495849609375,-1.5564343284753663,-1.6681919704851171,17,1,0.00014495849609375,0.19842478337110195,0.153171774368392,2,16,0.001312255859375,0.21646340004120213,0.16709648112915487,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,12,33,18,0.19625961139101478,0.21299212814064475,1,17,0.00014495849609375,-0.23182528156646315,-0.27295959363163125,16,2,0.001312255859375,-1.2500631551100703,-1.3104516272447306,16,2,0.001312255859375,0.26152914432272295,0.31987596735584933,2,16,0.001312255859375,0.28530452107933413,0.34895560075183557,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,12,44,18,0.16027377690648406,0.1651100721330291,4,14,0.0308837890625,-0.221974184558276,-0.18958897580918627,16,2,0.001312255859375,-1.392156777204753,-1.3672431726581133,16,2,0.001312255859375,0.2156552188511798,0.16068481380371272,2,16,0.001312255859375,0.2352602387467416,0.1752925241495048,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,12,55,18,0.24796208005624068,0.2757458279120245,4,14,0.0308837890625,-0.28297093010647184,-0.2879681979337989,16,2,0.001312255859375,-1.881156926348246,-1.8084671454950647,16,2,0.001312255859375,0.304458361645669,0.33387283426346204,3,15,0.007537841796875,0.33213639452254784,0.36422491010559493,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,fixed_15m,16,11,18,0.14979413956743437,0.16064168297067108,4,14,0.0308837890625,-0.19492065883951917,-0.14203876059746062,16,2,0.001312255859375,-1.5726483994963898,-1.3349687607473968,16,2,0.001312255859375,0.1934672611560039,0.14753062369613096,3,15,0.007537841796875,0.20636507856640415,0.15736599860920636,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,fixed_15m,16,22,18,0.22959205468528066,0.27774766358451014,3,15,0.007537841796875,-0.26535044488127413,-0.2945605829857544,16,2,0.001312255859375,-1.9688214628850023,-2.316872051455886,16,2,0.001312255859375,0.3008393258332957,0.32444843407332924,2,16,0.001312255859375,0.3208952808888488,0.34607832967821783,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,16,33,18,0.21181826931766734,0.23538018910072128,4,14,0.0308837890625,-0.22568931944281376,-0.20257158317726306,18,0,7.62939453125e-06,-1.7100096430936198,-1.602437560299943,18,0,7.62939453125e-06,0.25590627086599166,0.2510617077222682,1,17,0.00014495849609375,0.2729666889237244,0.2677991549037527,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,fixed_15m,16,44,18,0.18890146470950053,0.20240064427381754,4,14,0.0308837890625,-0.23177247155310196,-0.22422663682492422,16,2,0.001312255859375,-2.026999586009539,-2.228697667984679,16,2,0.001312255859375,0.23293719509092295,0.18645482385477571,3,15,0.007537841796875,0.24846634143031776,0.1988851454450941,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,fixed_15m,16,55,18,0.24159075352788267,0.22818048834250104,1,17,0.00014495849609375,-0.24999131598591118,-0.2608244915667135,17,1,0.00014495849609375,-1.7630732864311371,-1.873682194234381,17,1,0.00014495849609375,0.2994882889757638,0.29471834455398166,1,17,0.00014495849609375,0.3194541749074814,0.3143662341909138,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,fixed_15m,24,11,18,0.23303315807703764,0.3079347779069279,3,15,0.007537841796875,-0.2338245944247889,-0.27879150700589345,15,3,0.007537841796875,-2.598181631404847,-2.762934777023302,15,3,0.007537841796875,0.2708872029778029,0.27707258765053,2,16,0.001312255859375,0.28266490745509876,0.2891192218962051,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,24,22,18,0.1971914179050066,0.18863230277966045,3,15,0.007537841796875,-0.22160616778935638,-0.1886724192773381,17,1,0.00014495849609375,-2.496457716560662,-2.756182094605796,17,1,0.00014495849609375,0.24050719596962988,0.18058400838985478,2,16,0.001312255859375,0.25096403057700506,0.1884354870155006,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,24,33,18,0.27902346468180894,0.29424745364371885,1,17,0.00014495849609375,-0.2504114135013357,-0.2911740158839101,18,0,7.62939453125e-06,-2.651631683078266,-2.55423217347105,18,0,7.62939453125e-06,0.30022966016101316,0.2795003874527904,1,17,0.00014495849609375,0.3132831236462746,0.29165257821160734,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,fixed_15m,24,44,18,0.22426788399136408,0.22306893061716698,3,15,0.007537841796875,-0.25530099032178766,-0.23154923666539315,17,1,0.00014495849609375,-2.929898235572617,-2.5413645072236024,17,1,0.00014495849609375,0.2730762840410223,0.20667487630747744,2,16,0.001312255859375,0.28494916595584946,0.21566074049475903,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,fixed_15m,24,55,18,0.29675198604184533,0.27691529084850264,0,18,7.62939453125e-06,-0.25778061008933734,-0.28233099695137576,17,1,0.00014495849609375,-2.961126936634915,-2.6771995568429983,17,1,0.00014495849609375,0.30381184494580354,0.28978963040661787,1,17,0.00014495849609375,0.3170210555956211,0.30238917955473166,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,8,11,18,0.1212839548483873,0.1746649668935853,6,12,0.237884521484375,-0.17003620417949128,-0.1741055795180088,15,3,0.007537841796875,-0.619532620525185,-0.7130186852546042,15,3,0.007537841796875,0.19252317081690745,0.2393067496937068,4,14,0.0308837890625,0.22002648093360846,0.27349342822137923,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,normalized_quartile,8,22,18,0.18212860210602005,0.18463621968235389,3,15,0.007537841796875,-0.21382128621744165,-0.18612615608107635,16,2,0.001312255859375,-0.8980767131365206,-0.7715776319870554,16,2,0.001312255859375,0.2220916907634811,0.2107826764235884,3,15,0.007537841796875,0.2538190751582641,0.24089448734124388,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,normalized_quartile,8,33,18,0.21480960097471063,0.23917344869363674,1,17,0.00014495849609375,-0.31508611903926326,-0.34590945329268596,17,1,0.00014495849609375,-1.2959898721150762,-1.218662847376029,17,1,0.00014495849609375,0.3116784889902241,0.31557826118177645,1,17,0.00014495849609375,0.35620398741739895,0.3606608699220302,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,8,44,18,0.18362489381112088,0.268486011853221,3,15,0.007537841796875,-0.22624107989338846,-0.2875272331169162,15,3,0.007537841796875,-1.0720825324988317,-1.444365670227878,15,3,0.007537841796875,0.2213286748600052,0.2891483364793157,3,15,0.007537841796875,0.25294705698286307,0.33045524169064655,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,normalized_quartile,8,55,18,0.14968315451884198,0.20286959930009507,4,14,0.0308837890625,-0.21126035362606785,-0.2991068281378597,15,3,0.007537841796875,-0.8572414177684607,-1.1472098919926292,15,3,0.007537841796875,0.2102799939258629,0.28535342228467664,4,14,0.0308837890625,0.24031999305812907,0.3261181968967733,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,normalized_quartile,12,11,18,0.09694833764565482,0.06608706112224663,7,11,0.480682373046875,-0.18946980707738514,-0.14077442588315095,16,2,0.001312255859375,-1.0441659025122023,-1.0358760969665248,16,2,0.001312255859375,0.18750793738180546,0.0887417892968266,6,12,0.237884521484375,0.2045541135074241,0.09680922468744721,6,12,0.237884521484375
single_model_final,Gemini Flash Lite,normalized_quartile,12,22,18,0.17923156957852068,0.15814647237562937,3,15,0.007537841796875,-0.21054307378515943,-0.19801673972860476,17,1,0.00014495849609375,-1.4969626020317668,-1.6091542722948422,17,1,0.00014495849609375,0.2062350520519471,0.15032112760542934,2,16,0.001312255859375,0.22498369314757857,0.1639866846604684,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,normalized_quartile,12,33,18,0.1792423410312638,0.21185080633850706,3,15,0.007537841796875,-0.21628905845715612,-0.26105146397626944,16,2,0.001312255859375,-1.160413975679931,-1.3554173731677297,16,2,0.001312255859375,0.24357108735463673,0.3036416980112653,2,16,0.001312255859375,0.2657139134777855,0.33124548873956217,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,normalized_quartile,12,44,18,0.1391468320882456,0.15062629703044011,4,14,0.0308837890625,-0.20760719756226403,-0.19007284393642843,16,2,0.001312255859375,-1.3096263366197154,-1.2224045077737378,16,2,0.001312255859375,0.19770082542581668,0.15479874154157894,2,16,0.001312255859375,0.21567362773725454,0.16887135440899526,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,normalized_quartile,12,55,18,0.20983783132413616,0.27050925826868605,5,13,0.09625244140625,-0.2616674651070752,-0.2841090552289246,17,1,0.00014495849609375,-1.758904461256998,-1.8117135923706384,17,1,0.00014495849609375,0.27389274246813916,0.3024410322473649,5,13,0.09625244140625,0.2987920826925154,0.3299356715425799,5,13,0.09625244140625
single_model_final,Gemini Flash Lite,normalized_quartile,16,11,18,0.13221379987364731,0.11557887328506469,4,14,0.0308837890625,-0.19173507622777997,-0.1470506883024621,17,1,0.00014495849609375,-1.5083863529481216,-1.3815465365872013,17,1,0.00014495849609375,0.18925552096705092,0.15194307353007616,4,14,0.0308837890625,0.20187255569818766,0.16207261176541454,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,normalized_quartile,16,22,18,0.20472602205566792,0.24781310581416965,4,14,0.0308837890625,-0.25836739178791535,-0.2736442743193028,17,1,0.00014495849609375,-1.9147045289441762,-2.345969561553524,17,1,0.00014495849609375,0.29101656710957347,0.2571946313637977,1,17,0.00014495849609375,0.31041767158354494,0.2743409401213842,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,16,33,18,0.20260348650116045,0.2120292180519699,2,16,0.001312255859375,-0.22379001098108345,-0.1863285446278354,18,0,7.62939453125e-06,-1.6819492906284865,-1.5959195821570242,18,0,7.62939453125e-06,0.25376362638704947,0.20924244693969465,1,17,0.00014495849609375,0.27068120147951935,0.22319194340234097,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,16,44,18,0.18230593802107065,0.23260221061600614,4,14,0.0308837890625,-0.2171770853468877,-0.21304908630466923,15,3,0.007537841796875,-1.897625448169814,-2.309909037467288,15,3,0.007537841796875,0.2205788451495751,0.1808859061096511,4,14,0.0308837890625,0.23528410149288012,0.1929449665169612,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,normalized_quartile,16,55,18,0.22790398192982714,0.3008845646341819,2,16,0.001312255859375,-0.23713064205756051,-0.2699722998692975,16,2,0.001312255859375,-1.659818826278337,-1.854139641253568,16,2,0.001312255859375,0.2847944345017819,0.33660527726686457,2,16,0.001312255859375,0.30378073013523393,0.35904562908465554,2,16,0.001312255859375
single_model_final,Gemini Flash Lite,normalized_quartile,24,11,18,0.2059110577433995,0.2380835133890557,4,14,0.0308837890625,-0.2181463989329505,-0.22419112177330697,15,3,0.007537841796875,-2.42558510773205,-2.8356582313644427,15,3,0.007537841796875,0.2487322193870328,0.20598547156272967,3,15,0.007537841796875,0.25954666370820806,0.21494136163067443,3,15,0.007537841796875
single_model_final,Gemini Flash Lite,normalized_quartile,24,22,18,0.21283649312295264,0.21552626104938635,4,14,0.0308837890625,-0.22794697287361526,-0.1982423384396173,16,2,0.001312255859375,-2.4967092829854,-3.1687508613381867,16,2,0.001312255859375,0.26022985833302203,0.20244319578936804,4,14,0.0308837890625,0.27154419999967516,0.21124507386716662,4,14,0.0308837890625
single_model_final,Gemini Flash Lite,normalized_quartile,24,33,18,0.24832626907763977,0.22963610628634512,2,16,0.001312255859375,-0.23447518521050814,-0.26477055230741475,18,0,7.62939453125e-06,-2.4708218269672124,-2.496665754493541,18,0,7.62939453125e-06,0.2779170329305052,0.21674436125736057,1,17,0.00014495849609375,0.2900003821883532,0.22616802913811535,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,24,44,18,0.20675813259594125,0.18856628056025926,3,15,0.007537841796875,-0.24588860513754252,-0.19705224773629168,17,1,0.00014495849609375,-2.7939682833032964,-2.676208774570572,17,1,0.00014495849609375,0.26188283588760436,0.18787049336888229,1,17,0.00014495849609375,0.2732690461435872,0.19603877568926842,1,17,0.00014495849609375
single_model_final,Gemini Flash Lite,normalized_quartile,24,55,18,0.2770871125940152,0.27511450364914614,0,18,7.62939453125e-06,-0.24104244026248273,-0.26024271703294694,18,0,7.62939453125e-06,-2.7655726340419866,-2.646388984377289,18,0,7.62939453125e-06,0.2839542271185447,0.29103269355406475,1,17,0.00014495849609375,0.29630006308022055,0.30368628892598065,1,17,0.00014495849609375
single_model_final,Kimi K2.5,fixed_15m,8,11,6,0.1471694420983696,0.09665132739243548,0,6,0.03125,-0.1603314701547954,-0.17254913971734157,6,0,0.03125,-0.5035878148764054,-0.5020063807625413,6,0,0.03125,0.19814116295007408,0.1703277070613043,0,6,0.03125,0.22644704337151322,0.19466023664149062,0,6,0.03125
single_model_final,Kimi K2.5,fixed_15m,8,22,6,-0.14776623794853114,-0.12155683835529474,6,0,0.03125,0.06337311263740586,0.051317203605660874,1,5,0.21875,0.2305878064543615,0.19054253142048694,1,5,0.21875,-0.15514594681483718,-0.14285491551626228,6,0,0.03125,-0.1773096535026711,-0.16326276059001404,6,0,0.03125
single_model_final,Kimi K2.5,fixed_15m,8,33,6,-0.11780028775457013,-0.11173922537517783,5,1,0.21875,0.10004397576993222,0.1008030994308433,1,5,0.21875,0.3887888308224972,0.33981644272892075,1,5,0.21875,-0.1592132792562189,-0.1674309696700697,5,1,0.21875,-0.18195803343567873,-0.1913496796229368,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,8,44,6,0.023260153986949767,0.023013403992959203,2,4,0.6875,-0.03840440778813534,-0.036320902013720846,4,2,0.6875,-0.12040132261297347,-0.09708742953244587,4,2,0.6875,0.04011784267999433,0.04163312136684433,2,4,0.6875,0.04584896306285067,0.04758071013353632,2,4,0.6875
single_model_final,Kimi K2.5,fixed_15m,8,55,6,-0.18217002873434576,-0.15956449750114676,5,1,0.21875,0.12638401600454463,0.1335942012845472,1,5,0.21875,0.4503776964851742,0.4400471905585719,1,5,0.21875,-0.20406133289617565,-0.20515883546440666,5,1,0.21875,-0.23321295188134358,-0.2344672405307505,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,12,11,6,-0.08019299927033574,-0.0659223431095084,5,1,0.21875,0.019637824215134218,0.008176324295156578,3,3,1.0,0.08559589990749901,0.04352915119867784,3,3,1.0,-0.07612172245319226,-0.07179241249910223,5,1,0.21875,-0.0830418790398461,-0.07831899545356613,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,12,22,6,-0.002620910286089314,-0.034154531848602676,4,2,0.6875,-0.010901105087585508,0.010705551735046545,3,3,1.0,-0.06661269554532227,0.04530793343273731,3,3,1.0,-0.0010134003027930938,-0.03834611393840659,4,2,0.6875,-0.001105527603047061,-0.04183212429644356,4,2,0.6875
single_model_final,Kimi K2.5,fixed_15m,12,33,6,-0.18930250820052952,-0.20593427510965695,6,0,0.03125,0.06544132011475566,0.07109031119300481,1,5,0.21875,0.2908731496856393,0.3033420470385697,1,5,0.21875,-0.19370278213884937,-0.24406223366848778,6,0,0.03125,-0.21131212596965385,-0.26624970945653215,6,0,0.03125
single_model_final,Kimi K2.5,fixed_15m,12,44,6,-0.05735546728367721,-0.062180214123853494,3,3,1.0,-0.01984932790510639,-0.002452863980113823,3,3,1.0,-0.12463977916747741,-0.011109906526393987,3,3,1.0,-0.02898081582654548,-0.042204125041617024,5,1,0.21875,-0.031615435447140516,-0.04604086368176402,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,12,55,6,-0.20729245309552413,-0.19021592992134329,6,0,0.03125,0.07103643261884408,0.07947502140445763,2,4,0.6875,0.3214164421685234,0.37371020088120843,2,4,0.6875,-0.21021664694170297,-0.22383472435587484,6,0,0.03125,-0.22932725120913047,-0.24418333566095435,6,0,0.03125
single_model_final,Kimi K2.5,fixed_15m,16,11,6,-0.05780831725377689,-0.048548524922958525,5,1,0.21875,0.009469977245582378,0.007991682966326213,3,3,1.0,0.04291284291252895,0.05313602429399045,3,3,1.0,-0.0521179175535339,-0.043125367612665694,5,1,0.21875,-0.05559244539043617,-0.04600039212017673,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,16,22,6,-0.05770293336760701,-0.08080803581867518,4,2,0.6875,-0.014685326002557684,0.0031271870369292964,3,3,1.0,-0.09068746679664479,0.020307105819515003,3,3,1.0,-0.03551916162776411,-0.0495887643984578,5,1,0.21875,-0.037887105736281734,-0.05289468202502168,5,1,0.21875
single_model_final,Kimi K2.5,fixed_15m,16,33,6,-0.03723466552671045,-0.03937518773415832,4,2,0.6875,-0.019819196676700217,-0.029624951927221338,4,2,0.6875,-0.1389970410302217,-0.2073309365239222,4,2,0.6875,-0.024691198109389283,-0.028849221907083777,4,2,0.6875,-0.026337277983348572,-0.030772503367555992,4,2,0.6875
single_model_final,Kimi K2.5,fixed_15m,16,44,6,0.0006348258506193768,-0.007129221641566874,3,3,1.0,-0.004127125385630981,-0.010956806286593207,4,2,0.6875,-0.051478729258196854,-0.0793843932001892,4,2,0.6875,-0.0063252348216343846,-0.007795872795652331,3,3,1.0,-0.006746917143076671,-0.008315597648695855,3,3,1.0
single_model_final,Kimi K2.5,fixed_15m,16,55,6,-0.007806660241867843,-0.00545200406327595,3,3,1.0,-0.013088755947001282,-0.007183427897122147,3,3,1.0,-0.12959984169912508,-0.04874108721140513,3,3,1.0,-0.008654821349140779,0.0014861155722715735,3,3,1.0,-0.00923180943908349,0.0015851899437563932,3,3,1.0
single_model_final,Kimi K2.5,fixed_15m,24,11,6,-0.0029335788138691588,0.00010401373383270296,3,3,1.0,-0.035692848114758556,-0.02986883938350851,4,2,0.6875,-0.35925618241348994,-0.36306887230201834,4,2,0.6875,0.020452964828875934,-0.017187425369190282,3,3,1.0,0.02134222416926183,-0.01793470473306813,3,3,1.0
single_model_final,Kimi K2.5,fixed_15m,24,22,6,-0.024550607332881984,-0.02637304775765037,4,2,0.6875,-0.03738405621331075,-0.054253298693697466,4,2,0.6875,-0.40835608249905647,-0.5650933487531353,4,2,0.6875,0.003442833984688559,0.006910597105558719,3,3,1.0,0.0035925224188054447,0.00721105784927864,3,3,1.0
single_model_final,Kimi K2.5,fixed_15m,24,33,6,-0.0381828805207265,-0.0672278713354057,3,3,1.0,-0.052999338961175584,-0.0628524355860342,5,1,0.21875,-0.4754109652960535,-0.4717948879033923,5,1,0.21875,-0.0025605238219880235,-0.01147416270238008,3,3,1.0,-0.0026718509446831775,-0.011973039341614033,3,3,1.0
single_model_final,Kimi K2.5,fixed_15m,24,44,6,0.04491797669539372,0.0089616641947457,2,4,0.6875,-0.10124879835559726,-0.10304544939762342,5,1,0.21875,-1.1257684114981235,-1.2325558695067935,5,1,0.21875,0.07897944368155686,0.0634406777963961,2,4,0.6875,0.08241333253727672,0.06619896813536981,2,4,0.6875
single_model_final,Kimi K2.5,fixed_15m,24,55,6,-0.05913035884241096,-0.04502769294943429,4,2,0.6875,-0.0007169691337947093,0.0024315916479857314,2,4,0.6875,-0.02740257242740607,0.023859883637145973,2,4,0.6875,-0.035426061910550304,-0.014117250311321272,3,3,1.0,-0.03696632547187858,-0.01473104380311785,3,3,1.0
single_model_final,Kimi K2.5,normalized_quartile,8,11,6,0.11101840133171877,0.05706238920340828,0,6,0.03125,-0.11141032085837986,-0.0931337859340147,6,0,0.03125,-0.3480666797798899,-0.23722376409105328,6,0,0.03125,0.1484746963667654,0.09620533967079559,0,6,0.03125,0.16968536727630332,0.10994895962376638,0,6,0.03125
single_model_final,Kimi K2.5,normalized_quartile,8,22,6,-0.06878350036650703,-0.0786843594889583,4,2,0.6875,0.009245563948928864,-0.012939314857023682,3,3,1.0,0.07369716423825316,-0.05594039120492322,3,3,1.0,-0.04929219227670445,-0.06747677036109911,4,2,0.6875,-0.056333934030519346,-0.07711630898411331,4,2,0.6875
single_model_final,Kimi K2.5,normalized_quartile,8,33,6,-0.19167325988082087,-0.22089680174257287,5,1,0.21875,0.15562739071212575,0.20330973386477896,1,5,0.21875,0.654187239021839,0.8933848021828213,1,5,0.21875,-0.23168378935758763,-0.287939801585683,5,1,0.21875,-0.26478147355152876,-0.32907405895506625,5,1,0.21875
