bigram_entropy,condition,distinct_1,distinct_2,distinct_3,effective_vocab_size,exact_duplicate_rate,mean_structural_overlap_by_agent,mean_structural_similarity,mean_token_jaccard,mean_top20_vocab_overlap,median_structural_similarity,median_token_jaccard,n_agents,n_posts,near_duplicate_rate,normalized_vocab_size,scale,segment,top_10_signature_coverage,top_10_token_coverage,top_25_token_coverage,top_50_token_coverage,unigram_entropy,unique_structural_signatures
9.721967366693208,mag5,0.2740126767430522,0.6223003515821195,0.739513205592957,118.09328766738722,0.0,0.059770114942528735,0.3061743341404358,0.10823507898510572,0.2071264367816092,0.2857142857142857,0.08928571428571429,30,60,0.0,0.2740126767430522,n30,last_agent_posts,0.7,0.227206240858118,0.3681131155533886,0.49731838127742567,7.99846128183929,27
11.363008148409042,mag5,0.11659447560889015,0.46390999415546463,0.6087414428646656,134.62691412982312,0.012658227848101222,0.13961709010426773,0.34323750000000003,0.1087562111880998,0.3846059113300493,0.3333333333333333,0.08856209150326798,29,395,0.015189873417721489,0.11659447560889015,n30,late_window,0.6835443037974683,0.21330682383014982,0.3490733508485408,0.45735993751331394,8.656981201897535,67
11.458833589785982,mag25,0.3230452674897119,0.8069077422345851,0.9144334743770569,314.3587906671048,0.0,0.02375478927203065,0.30204017576898934,0.07787684368223527,0.14689655172413793,0.2857142857142857,0.07246376811594203,30,60,0.0,0.3230452674897119,n30,first_agent_posts,0.5,0.11408321902149063,0.21010516689529035,0.31069958847736623,9.431875029512149,38
10.657028599198854,mag25,0.2533375715193897,0.7054439403758911,0.8440185062789161,161.55718063399826,0.01666666666666672,0.04597701149425287,0.3995677517711416,0.11427315758561264,0.19241379310344828,0.4,0.10344827586206896,30,60,0.01666666666666672,0.2533375715193897,n30,last_agent_posts,0.65,0.17546090273363002,0.32072472981563893,0.44787031150667517,8.445447870612332,31
12.200809620762588,mag25,0.10857696821266391,0.49533878443831053,0.6528213582938893,200.28709268863952,0.04020100502512558,0.08807950897703466,0.3574994047619048,0.09203071926749003,0.2974867724867725,0.3333333333333333,0.07407407407407407,28,398,0.045226130653266305,0.10857696821266391,n30,late_window,0.6407035175879398,0.15715087504464514,0.2835858972396551,0.4037450890351549,9.084047699971075,78
11.50554653847562,dom-agi,0.40588403313339044,0.9006102877070619,0.9730848861283644,506.048511622146,0.0,0.06819923371647509,0.20852950408035154,0.04119562198961018,0.06563218390804598,0.0,0.030848532910388582,30,60,0.0,0.40588403313339044,n30,first_agent_posts,0.6833333333333333,0.07397886318194802,0.15052842045129963,0.23707512139388745,9.777569636932965,27
9.807712979657488,dom-agi,0.26006855184233074,0.6182937554969217,0.7271906052393857,148.76716368998854,0.01666666666666672,0.026436781609195402,0.290263429288853,0.11369385585934139,0.20152298850574712,0.25,0.075,30,60,0.01666666666666672,0.26006855184233074,n30,last_agent_posts,0.5333333333333333,0.17480719794344474,0.33590402742073694,0.4940017137960583,8.135433030402838,33
11.089691076259607,dom-agi,0.09708803459225727,0.409494725152693,0.5496254013556904,163.25706980338617,0.03562340966921118,0.08176381543441434,0.30166785714285715,0.10678207911677123,0.2693103448275862,0.2857142857142857,0.06818181818181818,30,393,0.03562340966921118,0.09708803459225727,n30,late_window,0.49872773536895676,0.16708330518208228,0.3161272886967097,0.4687521113438281,8.511826315195302,85
11.535899497131924,dom-tech,0.37475941710200716,0.88848518725545,0.9630576868428531,467.89179724806337,0.0,0.08122605363984675,0.17693287133672872,0.0463954408936048,0.07402298850574714,0.0,0.038461538461538464,30,59,0.0,0.37475941710200716,n30,first_agent_posts,0.6779661016949152,0.08166070937585923,0.1539730547154248,0.24388232059389606,9.682540161254206,29
10.017081321854075,dom-tech,0.22085276482345104,0.5681277607883113,0.694868238557559,123.79466468859033,0.0,0.09042145593869733,0.4146551724137931,0.1299831814779569,0.20684546615581098,0.42857142857142855,0.09210526315789473,30,59,0.016949152542372836,0.22085276482345104,n30,last_agent_posts,0.7457627118644068,0.20986009327115257,0.35609593604263823,0.5049966688874084,8.085364905814762,25
11.189183494343318,dom-tech,0.098053939052625,0.4138680995330391,0.5415112855740922,145.395377951048,0.005747126436781658,0.12118931870691549,0.34493928571428567,0.10476338282893555,0.345014245014245,0.3333333333333333,0.05172413793103448,27,348,0.005747126436781658,0.098053939052625,n30,late_window,0.7183908045977011,0.1885363869595144,0.32845253738814845,0.4683686878167824,8.529818455319205,57
