scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,b8813788-9b46-4773-a09e-6f17c3577de3,agent_kappa,3.75,0,0,time,0.386025,-0.083511,0.786823,0.331434,0.364726,0.307376,0.386025,0.341147
n10,mag1,bm-mag1-n10,79f58986-ee50-4578-9971-084887a9a6c1,agent_theta,3.816,0,0,evidence,0.554808,-0.315879,0.255757,0.554808,0.534934,0.537907,0.522946,0.543575
n10,mag1,bm-mag1-n10,ef613651-5287-4213-92bb-90aae8ffcc96,agent_kappa,4.186,0,0,ownership,0.586843,0.722535,0.456927,0.561711,0.484875,0.586843,0.498363,0.513388
n10,mag1,bm-mag1-n10,26c025f1-3398-485a-8d26-3a43a9910be5,agent_iota,4.192,0,0,time,0.393574,-0.05084,0.886138,0.359471,0.360149,0.31817,0.393574,0.337555
n10,mag1,bm-mag1-n10,24ab6986-f767-4451-bd41-8ddd68c97528,agent_alpha,4.546,0,0,ownership,0.654435,0.352312,0.444193,0.645636,0.610966,0.654435,0.617422,0.624657
n10,mag1,bm-mag1-n10,be97692b-7887-499b-965d-b806fe776be3,agent_gamma,4.896,0,0,risk,0.687127,0.749093,-0.442922,0.659795,0.600591,0.656137,0.622915,0.687127
n10,mag1,bm-mag1-n10,d6aa48b5-1253-4030-86b9-4f5a22e11dca,agent_iota,5.018,0,0,risk,0.588246,0.728919,-0.131748,0.564583,0.538934,0.582144,0.555407,0.588246
n10,mag1,bm-mag1-n10,67412bfa-0bbf-43b6-966b-f039490c5d3c,agent_epsilon,5.115,0,0,testing,0.353382,-0.683257,-0.152529,0.333453,0.353382,0.290884,0.337009,0.319848
n10,mag1,bm-mag1-n10,52824d29-8f2e-4cc9-b5a4-784fe12068bb,agent_eta,5.21,0,0,risk,0.612502,0.656757,-0.118319,0.557253,0.577313,0.597995,0.599987,0.612502
n10,mag1,bm-mag1-n10,c111ca9a-9a0b-45ef-ad86-3ab420e34fa4,agent_delta,5.24,0,0,risk,0.567448,0.705459,-0.159495,0.547491,0.49076,0.56008,0.506392,0.567448
n10,mag1,bm-mag1-n10,55c3c2dd-974a-4d51-ae59-7ed34d57b486,agent_theta,5.305,0,0,ownership,0.589582,0.704348,0.425391,0.565667,0.523819,0.589582,0.543862,0.557696
n10,mag1,bm-mag1-n10,95482965-96ce-43cd-a547-bd2918bf1920,agent_kappa,5.466,0,0,risk,0.637909,0.814603,-0.361812,0.600651,0.565873,0.621935,0.572825,0.637909
n10,mag1,bm-mag1-n10,46f128a0-0e6f-44c1-90fb-1d2efe56692d,agent_zeta,5.538,0,0,ownership,0.554732,0.840652,0.36544,0.503238,0.447283,0.554732,0.477627,0.531066
n10,mag1,bm-mag1-n10,3a0be71c-ef34-4aca-bb3b-4848ddd68224,agent_beta,5.898,0,0,time,0.452243,-0.19722,0.672459,0.427181,0.437667,0.394474,0.452243,0.398299
n10,mag1,bm-mag1-n10,21c5aef1-e849-4b75-92fe-e034a10191fe,agent_gamma,6.01,0,0,ownership,0.589163,0.808767,0.255939,0.55315,0.498929,0.589163,0.540744,0.575593
n10,mag1,bm-mag1-n10,c741af75-f582-41c2-b77d-67d422241937,agent_theta,6.043,0,0,risk,0.586038,0.844341,-0.237144,0.529176,0.50803,0.578007,0.524262,0.586038
n10,mag1,bm-mag1-n10,7e3a711a-6737-4ba1-ba69-9f91f73bfbdb,agent_delta,6.122,0,0,risk,0.556959,0.842668,-0.529408,0.487552,0.494386,0.515102,0.499,0.556959
n10,mag1,bm-mag1-n10,cd33b7f2-448e-42c9-963a-79ded44c3762,agent_iota,6.214,0,0,ownership,0.651569,0.841403,0.192615,0.598793,0.564593,0.651569,0.594182,0.641134
n10,mag1,bm-mag1-n10,c6812315-c606-476d-9039-3a35bc86c368,agent_zeta,6.625,0,0,ownership,0.615457,0.838241,0.239965,0.566766,0.519183,0.615457,0.554383,0.602394
n10,mag1,bm-mag1-n10,f767371f-40b3-4265-9956-ec727ad0c4a6,agent_alpha,6.669,0,0,ownership,0.56782,0.8473,0.326248,0.500156,0.445047,0.56782,0.501552,0.548333
n10,mag1,bm-mag1-n10,3b302215-90d7-413d-97b2-e888ca53894c,agent_gamma,6.777,0,0,ownership,0.664632,0.8125,-0.029741,0.633165,0.581784,0.664632,0.605342,0.664378
n10,mag1,bm-mag1-n10,e161a03e-b8d0-49fd-887f-3acbc684c184,agent_theta,6.837,0,0,ownership,0.615907,0.845768,0.071891,0.559256,0.524246,0.615907,0.545872,0.610995
n10,mag1,bm-mag1-n10,a6907d64-77e2-4f07-82ce-773efd2a108d,agent_epsilon,6.86,0,0,ownership,0.636269,0.83612,0.437768,0.588377,0.499532,0.636269,0.536059,0.593108
n10,mag1,bm-mag1-n10,e438da96-8736-44f7-bcb8-a89fb1598052,agent_iota,6.86,0,0,testing,0.543937,-0.162623,-0.117354,0.539383,0.543937,0.52947,0.523948,0.542338
n10,mag5,bm-mag5-n10,eb0e11bb-9a73-4d6e-ab38-0a90cfb3fa3e,agent_epsilon,0.0,0,0,time,0.497785,-0.191438,0.742021,0.47867,0.478654,0.417678,0.497785,0.438682
n10,mag5,bm-mag5-n10,c6e88ab5-b4c9-4f3b-9a8d-a86e426fb828,agent_gamma,0.28,0,0,time,0.494629,-0.115822,0.737399,0.480541,0.46329,0.450697,0.494629,0.470169
n10,mag5,bm-mag5-n10,5a30b7a7-14c8-413e-8b46-2f0310278c58,agent_iota,0.376,0,0,time,0.327356,-0.058333,0.754835,0.303669,0.302125,0.293694,0.327356,0.297934
n10,mag5,bm-mag5-n10,31e6cb50-2f0e-4fdf-9e79-75c2f03045a8,agent_alpha,0.593,0,0,time,0.465128,-0.444019,0.501509,0.460594,0.458045,0.391196,0.465128,0.419222
n10,mag5,bm-mag5-n10,573a3f5e-7384-48a7-a3ee-464401fbf901,agent_beta,0.671,0,0,time,0.448068,-0.179267,0.855684,0.43513,0.391424,0.391697,0.448068,0.390677
n10,mag5,bm-mag5-n10,c3ce4eaa-1dda-4435-ab10-0c502f4d6f88,agent_zeta,0.715,0,0,evidence,0.504019,-0.56205,0.669441,0.504019,0.453527,0.458812,0.496635,0.449166
n10,mag5,bm-mag5-n10,483716d6-dc90-4925-afaa-62e3d5d3d02b,agent_kappa,0.753,0,0,time,0.502253,-0.203777,0.80285,0.48863,0.474671,0.425885,0.502253,0.440413
n10,mag5,bm-mag5-n10,153915af-15e1-4816-80f5-d2189ccf9bb2,agent_epsilon,0.975,0,0,evidence,0.580672,-0.801374,0.57015,0.580672,0.504107,0.510963,0.552036,0.509728
n10,mag5,bm-mag5-n10,1f43fbb4-63a2-428c-85e4-8679730e004d,agent_delta,1.115,0,0,time,0.378823,-0.376489,0.338803,0.340299,0.376323,0.297857,0.378823,0.314372
n10,mag5,bm-mag5-n10,a7b34102-808f-45b1-a62b-108219a094a6,agent_eta,1.193,0,0,evidence,0.594265,-0.60405,0.635625,0.594265,0.522835,0.560383,0.582683,0.541372
n10,mag5,bm-mag5-n10,d6fb87bc-a1cd-42c4-960f-774148d37324,agent_zeta,1.244,0,0,testing,0.501933,-0.811303,-0.374659,0.458446,0.501933,0.402193,0.471536,0.415721
n10,mag5,bm-mag5-n10,21890d3c-b7f2-46eb-979b-1fbda25e386b,agent_alpha,1.334,0,0,evidence,0.607861,-0.800284,0.553405,0.607861,0.540332,0.5678,0.569273,0.544255
n10,mag5,bm-mag5-n10,d08ba64f-4dad-43e3-b58d-535633620e2a,agent_iota,1.456,0,0,evidence,0.503522,-0.668773,0.613941,0.503522,0.438079,0.464452,0.48826,0.44747
n10,mag5,bm-mag5-n10,259e4249-7ae5-4de5-b66a-aaa829a66345,agent_beta,1.595,0,0,evidence,0.590804,-0.522427,0.67263,0.590804,0.523052,0.558273,0.584033,0.541018
n10,mag5,bm-mag5-n10,67030942-36ed-4c95-b4a5-2a409e82400b,agent_kappa,1.813,0,0,time,0.555259,0.063877,0.433649,0.552424,0.512967,0.545227,0.555259,0.550267
n10,mag5,bm-mag5-n10,36140fd5-1afd-4f4f-a784-a5cdbe78df57,agent_epsilon,1.848,0,0,time,0.304112,-0.215955,0.816716,0.294664,0.250926,0.26487,0.304112,0.259724
n10,mag5,bm-mag5-n10,f5d5f7f4-3d31-4b4c-b73f-13ae868312f4,agent_gamma,1.869,0,0,ownership,0.359754,0.023811,0.495546,0.359363,0.288938,0.359754,0.324668,0.320001
