run_uid,scheme,internal_family_label,delta_effective_text,delta_dominant_share_text,delta_effective_frame,delta_dominant_share_frame
31f3b974cca31d103912cdc91c7f87fd86613646,fixed_15m,base_model_as_tool,-2.4800116312845297,0.4811320754716981,-4.923276043675434,0.6616937253181219
31f3b974cca31d103912cdc91c7f87fd86613646,normalized_quartile,base_model_as_tool,-2.299642117119088,0.4099999999999999,-4.316200836021247,0.52
329e6d908c55bed5cac56f80110982ca7a35521b,normalized_quartile,obsession_prompting,0.400538537191669,0.047945205479452,-0.893429912837532,0.0821917808219178
330e1a41290a2555b44f8f58cd57372b1ba6defc,fixed_15m,single_model_final,-3.454165514846411,0.4657098737396675,-4.59849422284681,0.4195658097919883
330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,single_model_final,-2.652925525425626,0.3460765710458757,-3.143812190678166,0.2632269226476169
33c3b5876d814d432c9957f3441f01e58e4f8681,fixed_15m,base_model_as_tool,0.6168916270070683,-0.1704545454545454,-1.7141489202327729,0.4393939393939393
33c3b5876d814d432c9957f3441f01e58e4f8681,normalized_quartile,base_model_as_tool,0.7386744063247164,-0.2069892473118278,-1.686582470315266,0.4270353302611367
356e5ccaff59febc37a3e2d77af06ee9124f1174,fixed_15m,base_model_as_tool,2.6029500068568536,-0.427360774818402,-0.4668934722309967,0.0418886198547215
356e5ccaff59febc37a3e2d77af06ee9124f1174,normalized_quartile,base_model_as_tool,2.3151007013491487,-0.3910661609776654,-0.2418820195687363,0.0364517488411293
3c07c8a137acc14cbf386858b07571d87cdd9661,fixed_15m,base_model_as_tool,2.17694786919424,-0.4443319838056681,-4.290469337589188,0.5791160593792173
3c07c8a137acc14cbf386858b07571d87cdd9661,normalized_quartile,base_model_as_tool,2.0812092158446323,-0.4124320124320124,-4.290314980599909,0.5738927738927739
3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,fixed_15m,base_model_as_tool,-0.6563253793668529,0.0974025974025973,-0.3047131612402256,-0.0137085137085137
