dataset_source,group,model_family,condition,scale,run_path,q1_vendi_score,q4_vendi_score,delta_vendi_score,q1_mean_pairwise_cosine,q4_mean_pairwise_cosine,delta_mean_pairwise_cosine,q1_semantic_radius,q4_semantic_radius,delta_semantic_radius,q1_posts,q4_posts,collapse_index,n_judged
canonical-48,canonical-48,z-ai/glm-5,mag5,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,4.468610083593167,4.1539660024214635,-0.3146440811717035,0.4956722855567932,0.5060120820999146,0.010339796543121338,0.2916056215763092,0.28269314765930176,-0.008912473917007446,82,58,2.921875,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,dom-agi,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,4.966086358825129,4.233589569480718,-0.7324967893444114,0.46268486976623535,0.4776720404624939,0.014987170696258545,0.3159666657447815,0.30226388573646545,-0.01370278000831604,103,57,3.859375,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,dom-agi,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,5.1124963825920595,5.769960129578215,0.6574637469861555,0.46045953035354614,0.4538833796977997,-0.00657615065574646,0.31978070735931396,0.323883056640625,0.004102349281311035,241,168,4.046875,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,dom-tech,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,5.019411904948374,3.8714763855635614,-1.1479355193848124,0.4428374171257019,0.525994598865509,0.08315718173980713,0.33063870668411255,0.2707708179950714,-0.05986788868904114,107,82,4.1875,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,mag25,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,6.013121383806816,5.243511532193198,-0.7696098516136178,0.4454011023044586,0.5043358206748962,0.05893471837043762,0.3312044143676758,0.2889619767665863,-0.04224243760108948,294,448,4.109375,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,mag5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01,4.972849606059865,4.8266655135081615,-0.14618409255170306,0.5013171434402466,0.46758949756622314,-0.03372764587402344,0.29043957591056824,0.3127883970737457,0.02234882116317749,231,114,3.859375,16
canonical-gemini-flash-lite,canonical-48,gemini-flash-lite,mag5,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,6.242047213383611,5.600906677946248,-0.6411405354373629,0.43354901671409607,0.46619781851768494,0.03264880180358887,0.34015145897865295,0.3162366449832916,-0.023914813995361328,306,414,3.671875,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,dom-agi,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,5.262401523618034,2.0167795016588967,-3.245622021959137,0.49839621782302856,0.7758716344833374,0.27747541666030884,0.2928489148616791,0.1171470507979393,-0.17570186406373978,301,63,4.34375,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,dom-tech,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01,5.593795668678241,1.9157483230481291,-3.6780473456301115,0.45269298553466797,0.7748960852622986,0.3222030997276306,0.3254016637802124,0.11838730424642563,-0.20701435953378677,229,96,4.71875,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,dom-tech,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,5.94658357512964,4.7020591912483845,-1.2445243838812559,0.4521509110927582,0.4987392723560333,0.046588361263275146,0.32629844546318054,0.2926071584224701,-0.03369128704071045,318,301,4.171875,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01,6.302577856647355,5.075516158467188,-1.227061698180167,0.4160378575325012,0.45411333441734314,0.03807547688484192,0.3516700863838196,0.3218706250190735,-0.029799461364746094,136,95,3.71875,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag0,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,5.232490291995653,3.18698867008958,-2.0455016219060727,0.46958327293395996,0.6087263822555542,0.13914310932159424,0.3130357265472412,0.21588262915611267,-0.09715309739112854,227,64,3.828125,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag0,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,5.831452544816572,4.283197195091364,-1.548255349725208,0.4496423006057739,0.5303255915641785,0.08068329095840454,0.3282186985015869,0.27075204253196716,-0.05746665596961975,334,318,4.375,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag1,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,5.087926948065363,3.2690099017810437,-1.818917046284319,0.4403606355190277,0.5802345275878906,0.13987389206886292,0.3330113887786865,0.23336422443389893,-0.0996471643447876,124,56,4.359375,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag1,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,5.000567450358401,4.966619530095451,-0.03394792026294979,0.48786109685897827,0.5038893818855286,0.016028285026550293,0.3000161647796631,0.28927525877952576,-0.010740906000137329,242,467,4.125,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag1,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,6.171714784809828,2.887999284398208,-3.2837155004116205,0.41804417967796326,0.6602005958557129,0.24215641617774963,0.3514997363090515,0.18586578965187073,-0.1656339466571808,232,130,4.1875,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag25,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01,5.247765123861521,4.107165553967481,-1.1405995698940403,0.4426601529121399,0.500270664691925,0.057610511779785156,0.3315311074256897,0.28845837712287903,-0.04307273030281067,133,83,4.078125,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag25,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,6.463597426658883,4.151326056216735,-2.312271370442148,0.40678343176841736,0.5537433624267578,0.14695993065834045,0.36007454991340637,0.25457489490509033,-0.10549965500831604,218,233,4.140625,16
canonical-gemini-flash-lite,canonical-48,google/gemini-3.1-flash-lite-preview,mag5,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01,5.489479817712512,2.1532905944548033,-3.336189223257709,0.43931201100349426,0.7302337288856506,0.29092171788215637,0.33415788412094116,0.14333249628543854,-0.19082538783550262,139,74,4.71875,16
